sample_id,candidate_tag,no_keyword_flag,question,options_text,answer_idx,answer,meta_info,source_file,parametric_prior_disease_query,patient_profile_json,gold_admissible_set_json,gold_per_action_status_json,gold_scsr_needed,gold_scsr_query,gold_memory_conflict_label,reviewer,notes
MACB-011,SC_ABSOLUTE_CAND,false,"A 25-year-old woman presents to her physician with a four month history of fatigue and weakness. The weakness has been progressive to the point where she cannot climb stairs and stand from a sitting position. She has only had one menstrual period in the last four months and has never been pregnant. She smokes a pack of cigarettes every day and does not take any medications. Her temperature is 98°F (36.7°C), blood pressure is 160/100 mmHg, pulse is 70/min, and respirations are 15/min. She is obese with a significant pannus. Abdominal striae are present. Her laboratory workup is notable for the following:

Serum:
Na+: 142 mEq/L
Cl-: 102 mEq/L
K+: 3.9 mEq/L
HCO3-: 25 mEq/L
BUN: 20 mg/dL
Glucose: 314 mg/dL
Creatinine: 1.1 mg/dL
Ca2+: 10.1 mg/dL
AST: 9 U/L
ALT: 8 U/L
24-hour urinary cortisol: 470 µg (< 300 µg)
Serum cortisol 30 µg/mL (5-23 µg/dL)
Serum adrenocorticotropin-releasing hormone (ACTH) 2 pg/mL (> 5 pg/mL)

A 48-hour high dose dexamethasone suppression trial shows that her serum cortisol levels do not decrease. What is the best next step in management?",A: MRI of the adrenal glands | B: MRI of the chest | C: MRI of the pituitary gland | D: Low dose dexamethasone suppression test | E: Inferior petrosal sinus sampling,A,MRI of the adrenal glands,step2&3,data_clean/questions/US/test.jsonl,What is the standard treatment for ACTH-independent Cushing syndrome?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 25, ""other_constraints"": [""Obese with significant pannus"", ""Hypertension (BP 160/100)"", ""Hyperglycemia (glucose 314)"", ""Oligomenorrhea (1 period in 4 months)"", ""Heavy smoker (1 pack/day)""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is ACTH-independent Cushing syndrome (low ACTH, elevated cortisol, no suppression with high-dose dexamethasone). The question asks for the next diagnostic step to localize the adrenal tumor, which is imaging of the adrenal glands. The LLM prior discusses surgical treatment but this is a diagnostic question."
MACB-012,SC_ABSOLUTE_CAND,false,"A 5-year-old male presents to the pediatrician with a 10-day history of cough that is worse at night. The patient has a history of mild intermittent asthma and has been using his albuterol inhaler without relief. He has also been complaining of headache and sore throat, and his mother has noticed worsening rhinorrhea. The patient’s past medical history is otherwise unremarkable, and he has no known drug allergies. In the office, his temperature is 101.8°F (38.8°C), blood pressure is 88/65 mmHg, pulse is 132/min, and respirations are 16/min. The patient has purulent mucus draining from the nares, and his face is tender to palpation over the maxillary sinuses. His pharynx is erythematous with symmetric swelling of the tonsils. On lung exam, he has moderate bilateral expiratory wheezing.

Which of the following is the best next step in management?",A: Amoxicillin | B: Amoxicillin-clavulanic acid | C: Ampicillin-sulbactam | D: Clindamycin | E: Levofloxacin,B,Amoxicillin-clavulanic acid,step2&3,data_clean/questions/US/test.jsonl,What is the best initial treatment for acute bacterial sinusitis?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 5, ""other_constraints"": [""history of mild intermittent asthma""]}","[""A"", ""B""]","{""A"": ""ADMISSIBLE"", ""B"": ""ADMISSIBLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"Classic acute bacterial sinusitis (10-day cough, purulent rhinorrhea, sinus tenderness, fever) in a 5-year-old with no penicillin allergy. Amoxicillin-clavulanate is first-line; amoxicillin alone is acceptable alternative. Clindamycin and levofloxacin are for penicillin-allergic patients; ampicillin-sulbactam is not first-line for sinusitis."
MACB-013,SC_ABSOLUTE_CAND,true,"A 20-year-old woman comes to the clinic for her first follow-up visit after being diagnosed with bipolar I disorder 1-month ago. At that time, she was acutely severely manic and was brought to the emergency department by her concerned boyfriend. She was started on lithium, and after subsequent improvement, she was discharged. A week after discharge, the patient forgot to take her medication for a few days and quickly began to manifest manic symptoms again which required brought her to the emergency department again. Since then, she has been compliant with her medications and currently has no significant complaints. Which of the following recommendations would be most helpful in minimizing the risk to the fetus in this patient?",A: Adjust dosage of medication throughout the pregnancy | B: Supplement all patients with 5mg of daily folic acid | C: Low-dose polytherapy is preferred over monotherapy | D: Discontinue the medication when conception is confirmed | E: Switch to valproate as it has safest pregnancy profile,A,Adjust dosage of medication throughout the pregnancy,step2&3,data_clean/questions/US/test.jsonl,What is the standard treatment for bipolar I disorder during pregnancy?,"{""allergies"": [], ""pregnancy"": true, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 20, ""other_constraints"": [""bipolar_I_disorder"", ""currently_on_lithium"", ""childbearing_age""]}","[""A""]","{""A"": ""ADMISSIBLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""INADMISSIBLE_REL"", ""D"": ""INADMISSIBLE_ABS"", ""E"": ""INADMISSIBLE_ABS""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"The question implicitly involves pregnancy (minimizing risk to fetus), and lithium dosing typically needs adjustment during pregnancy due to altered pharmacokinetics. Option A is the standard recommendation. Options D and E are absolutely contraindicated (discontinuation risks relapse; valproate is teratogenic), and C contradicts standard monotherapy preference in pregnancy."
MACB-014,SC_ABSOLUTE_CAND,false,"The first 24 hours after delivery, a 2888 g (6.37 lb) male newborn is not feeding well, has a high-pitched cry, and is diaphoretic. He was born at 38 weeks' gestation to a 30-year-old woman, gravida 2, para 1, after an uncomplicated labor and delivery. Apgar scores were 8 and 9 at 1 and 5 minutes, respectively. The mother did not receive prenatal care. She takes codeine syrup frequently for dry cough. The infant's temperature is 37.8°C (100°F), pulse is 165/min, and blood pressure is 83/50 mm Hg. Examination shows hyperreflexia, tremors, and an excessive startle response. The baby is swaddled to prevent excoriations, and fluid resuscitation is initiated. Complete blood count and serum levels of glucose, bilirubin, and calcium are within normal limits. What is the most appropriate next step in treatment of this newborn?",A: Oral morphine therapy | B: Oral clonidine therapy | C: Intravenous ampicillin and gentamicin combination therapy | D: Oral methimazole therapy | E: Dextrose infusion,A,Oral morphine therapy,step2&3,data_clean/questions/US/test.jsonl,What is the most appropriate pharmacologic treatment for neonatal abstinence syndrome?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 0, ""other_constraints"": [""Neonatal Abstinence Syndrome (NAS) due to maternal opioid (codeine) exposure"", ""Normal glucose, bilirubin, calcium levels"", ""First 24 hours of life""]}","[""A""]","{""A"": ""ADMISSIBLE"", ""B"": ""INADMISSIBLE_REL"", ""C"": ""INADMISSIBLE_ABS"", ""D"": ""INADMISSIBLE_ABS"", ""E"": ""NOT_APPLICABLE""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"Classic Neonatal Abstinence Syndrome (NAS) from maternal codeine use. Oral morphine is first-line pharmacotherapy for NAS. Clonidine is second-line adjunctive therapy, not first-line. Antibiotics are not indicated as there is no infection. Methimazole treats hyperthyroidism, not NAS. Dextrose infusion is for hypoglycemia which was ruled out."
MACB-015,SC_ABSOLUTE_CAND,false,"A 24-year-old woman comes to the physician’s office with concerns about a recent pregnancy. She and her boyfriend had intercourse for the first time a few weeks ago. Two weeks ago she missed her menstrual period. She took several over the counter pregnancy tests that confirmed her pregnancy. She is tearful about the pregnancy and is very concerned. After extensive conversations with her physician and counseling, she decides she wants to medically abort her 6-week pregnancy. Which of the following drugs should be administered to this patient for this purpose?",A: Megestrol | B: Tamoxifen | C: Terbutaline | D: Mifepristone | E: Copper intrauterine device,D,Mifepristone,step1,data_clean/questions/US/test.jsonl,What is the standard medication regimen for medical abortion in early pregnancy?,"{""allergies"": [], ""pregnancy"": true, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 24, ""other_constraints"": []}","[""D""]","{""A"": ""INADMISSIBLE_ABS"", ""B"": ""INADMISSIBLE_ABS"", ""C"": ""INADMISSIBLE_ABS"", ""D"": ""ADMISSIBLE"", ""E"": ""NOT_APPLICABLE""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"Mifepristone is the standard medication for medical abortion and is appropriate for this patient. The other options are either incorrect drugs for abortion (megestrol, tamoxifen, terbutaline) or not a drug/treatment (copper IUD)."
MACB-016,SC_ABSOLUTE_CAND,true,A 17-year-old girl comes to the physician because of a 3-year history of acne on her face and chest. She has no itching or scaling. She is concerned about the possibility of facial scarring and has never sought treatment. She has no history of serious illness. She takes no medications. She is 160 cm (5 ft 3 in) tall and weighs 58 kg (130 lb); BMI is 23 kg/m2. Her vital signs are within normal limits. Examination shows several open comedones on the face and chest. Which of the following is the most appropriate initial treatment?,A: Oral antibiotics | B: Topical benzoyl peroxide | C: Combined oral contraceptive | D: Topical antibiotic | E: Oral isotretinoin,B,Topical benzoyl peroxide,step2&3,data_clean/questions/US/dev.jsonl,What is the first-line treatment for mild to moderate acne vulgaris with open comedones?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 17, ""other_constraints"": []}","[""B""]","{""A"": ""INADMISSIBLE_REL"", ""B"": ""ADMISSIBLE"", ""C"": ""INADMISSIBLE_REL"", ""D"": ""INADMISSIBLE_REL"", ""E"": ""INADMISSIBLE_ABS""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"The patient has mild comedonal acne (only open comedones) and is treatment-naive. Topical benzoyl peroxide is an appropriate first-line topical agent. Oral antibiotics and isotretinoin are for moderate-severe/inflammatory acne, not mild comedonal acne. Combined oral contraceptive is typically second-line for hormonal acne in females after initial topical therapy fails."
MACB-017,SC_ABSOLUTE_CAND,false,"A 23-year-old primigravida presents for a regular prenatal care visit at 16 weeks gestation. She complains of increased fatigability, but is otherwise well. She takes folic acid, iron, and vitamin D supplementation. Her vital signs are as follows: blood pressure, 110/70 mm Hg; heart rate, 86/min; respiratory rate, 13/min; and temperature, 36.6℃ (97.9℉). The physical examination is unremarkable. The complete blood count results are as below:
Erythrocyte count 3.9 million/mm3
Hb 11.1 g/dL
HCT 32%
Reticulocyte count 0.2%
MCV 90 fL
Platelet count 210,000/mm3
Leukocyte count 8,100/mm3
Which of the following tests is required to investigate the cause of the patient’s laboratory findings?",A: Serum iron level | B: Serum B12 level | C: Transferrin | D: No tests required | E: Total bilirubin,D,No tests required,step2&3,data_clean/questions/US/test.jsonl,What is the standard treatment for iron deficiency anemia?,"{""allergies"": [], ""pregnancy"": true, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 23, ""other_constraints"": [""16 weeks gestation"", ""primigravida"", ""currently taking iron supplementation""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is mild physiologic anemia of pregnancy (Hb 11.1 g/dL with normal MCV 90 fL), which is expected due to plasma volume expansion. No diagnostic workup is required as this is a normal finding in pregnancy, and the patient is already on iron supplementation."
MACB-018,SC_ABSOLUTE_CAND,false,"A 28-year-old woman, gravida 1, para 0, at 20 weeks' gestation comes to the physician with her husband for a prenatal visit. Her pregnancy has been uncomplicated. They are planning to travel to Ethiopia next month to visit the husband's family. Medications include folic acid and an iron supplement. Vital signs are within the normal range. Abdominal examination shows a uterus that is consistent with a 20-week gestation. Which of the following drugs is most suitable for pre-exposure prophylaxis against malaria?",A: Doxycycline | B: Primaquine | C: Mefloquine | D: Chloroquine | E: Proguanil,C,Mefloquine,step1,data_clean/questions/US/test.jsonl,What is the most appropriate drug for pre-exposure prophylaxis against malaria in a pregnant woman traveling to an endemic region?,"{""allergies"": [], ""pregnancy"": true, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 28, ""other_constraints"": [""20 weeks gestation"", ""planning travel to Ethiopia (chloroquine-resistant malaria region)""]}","[""C""]","{""A"": ""INADMISSIBLE_ABS"", ""B"": ""INADMISSIBLE_ABS"", ""C"": ""ADMISSIBLE"", ""D"": ""INADMISSIBLE_REL"", ""E"": ""INADMISSIBLE_REL""}",true,What is the safest antimalarial prophylaxis regimen for pregnant women in chloroquine‑resistant malaria regions?,NO_CONFLICT,auto:MiniMax-M2.5,Mefloquine is the only antimalarial approved for use in pregnancy for chloroquine-resistant regions. Doxycycline and primaquine are absolutely contraindicated in pregnancy (teratogenic risk and G6PD deficiency concerns).
MACB-019,SC_ABSOLUTE_CAND,false,"A 30-year-old male presents to his primary care physician complaining of infertility. He and his wife have been trying to get pregnant for the past two years. They have used fertility monitors and other aids without success. A hysterosalpingogram in his wife was normal. The patient has a history of cleft lip and recurrent upper respiratory infections as a child. He was briefly hospitalized for severe pneumonia when he was 9-years-old. His temperature is 98.6°F (37°C), blood pressure is 120/85 mmHg, pulse is 90/min, and respirations are 18/min. On examination, he is a healthy-appearing male in no acute distress with fully developed reproductive organs. Notably, cardiac auscultation is silent in the left 5th intercostal space at the midclavicular line. This patient most likely has a mutation in which of the following classes of proteins?",A: Microtubule monomeric protein | B: Lysosomal trafficking regulator protein | C: Transmembrane ion channel protein | D: Retrograde cytoskeletal motor protein | E: Anterograde cytoskeletal motor protein,D,Retrograde cytoskeletal motor protein,step1,data_clean/questions/US/test.jsonl,What is the standard treatment for primary ciliary dyskinesia?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 30, ""other_constraints"": [""Male patient with infertility, history of cleft lip, recurrent URIs as child, severe pneumonia at age 9, silent cardiac apex (suggests situs inversus/dextrocardia)""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is a diagnostic question asking to identify the protein class mutated in primary ciliary dyskinesia (Kartagener syndrome). The silent cardiac apex indicates dextrocardia/situs inversus, confirming the diagnosis. Retrograde cytoskeletal motor proteins (dynein) are defective in PCD, causing immotile cilia and sperm leading to infertility."
MACB-020,SC_ABSOLUTE_CAND,false,"A 13-year-old girl presents with a rash on her left hand and forearm. She went hiking with friends the day before yesterday and awoke this morning to find her hand and forearm red and itchy. She denies any swelling of the face or throat, difficulty breathing, dizziness, or palpitations. She has no significant past medical history or known allergies. She is afebrile and her vital signs are within normal limits. On physical examination, there are multiple erythematous papules and fluid-filled vesicles in a linear pattern on her left hand and forearm as shown in the exhibit (see image). Which of the following is the best course of treatment for this patient?",A: Oral prednisone | B: Topical clobetasol | C: Topical tacrolimus | D: Phototherapy | E: Azathioprine,B,Topical clobetasol,step2&3,data_clean/questions/US/dev.jsonl,What is the standard treatment for poison ivy contact dermatitis?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 13, ""other_constraints"": []}","[""B""]","{""A"": ""NOT_APPLICABLE"", ""B"": ""ADMISSIBLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,The rash pattern (linear vesicles on exposed skin after hiking) is classic for plant contact dermatitis (poison ivy/oak). Topical corticosteroids are first-line treatment. Clobetasol is a high-potency topical steroid appropriate for this inflammatory dermatosis. The LLM prior correctly recommends topical steroids as the mainstay.
MACB-021,SC_ABSOLUTE_CAND,true,"A 28-year-old woman presents to the clinic with 2 months of palpitations, tremor, heat intolerance, insomnia, and loose bowel movements. She has lost 20 kg (44 lb). A physical examination indicates that the body temperature is 37.8°C (100.0°F), the heart rate is 120/min, and the blood pressure is 130/80 mm Hg. The examination also reveals that a moderately-sized diffuse goiter and a bruit were present. She was agitated and experienced a fine tremor with warm moist palms; she also had increased deep tendon reflexes. No exophthalmos was noted. The laboratory tests revealed TSH < 0.01 mIU/L (normal: 0.5–4.0 mIU/L), T4: 57 pmol/L (normal: 10–25 pmol/L), T3: 24 pmol/L (normal 3.1–5.4 pmol/L). Complete blood count was normal. A thyroid scan demonstrated diffusely increased uptake. A high level of thyroid-stimulating immunoglobulin antibodies was detected. Which of the following explains these findings?",A: Exogenous thyroxine intake | B: Graves’ disease | C: Hashimoto’s thyroiditis | D: Pregnancy | E: De Quervain thyroiditis,B,Graves’ disease,step1,data_clean/questions/US/dev.jsonl,What is the first-line treatment for Graves' disease?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 28, ""other_constraints"": []}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is a diagnostic question asking for the explanation of hyperthyroid findings ( Graves disease vs other causes). All options are diagnoses/explanations, not treatments, so none can be classified as ADMISSIBLE or INADMISSIBLE for treatment purposes."
MACB-022,SC_ABSOLUTE_CAND,false,"A 32-year-old G2P2 woman gives birth to a boy at 39 weeks gestation. The mother recently immigrated from Somalia and had no prenatal care. She refused all intrapartum medications. The boy’s Apgar scores were 7 and 9 at 1 and 5 minutes, respectively. His height and weight were in the 20th and 15th percentiles, respectively. Mother and child were discharged the day after birth. However, 7 days later, the mother presents to the pediatrician because she noticed redness and discharge in her baby's eyes. His temperature is 98.8°F (37.1°C), blood pressure is 105/65 mmHg, pulse is 120/min, and respirations are 22/min. On exam, the boy has scant non-purulent mucoid bilateral eye discharge and conjunctival hyperemia. Which of the following is the most appropriate treatment for this patient?",A: Intramuscular ceftriaxone | B: Intravenous acyclovir | C: Oral and topical erythromycin | D: Sterile lubricant with artificial tear preparation | E: Topical bacitracin,C,Oral and topical erythromycin,step1,data_clean/questions/US/dev.jsonl,What is the standard treatment for neonatal conjunctivitis presenting in the first two weeks of life?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 0.02, ""other_constraints"": [""Newborn (7 days old)"", ""No prenatal care (increased infection risk)"", ""Refused intrapartum medications""]}","[""C""]","{""A"": ""INADMISSIBLE_REL"", ""B"": ""NOT_APPLICABLE"", ""C"": ""ADMISSIBLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NO_CONFLICT,auto:MiniMax-M2.5,"Neonatal conjunctivitis at 7 days with mucoid non-purulent discharge is classic for Chlamydia trachomatis ( Presents 5-14 days). Treatment is oral erythromycin (4 days) plus topical erythromycin ointment. IM ceftriaxone is for gonorrhea (earlier onset, purulent discharge)."
MACB-023,SC_ABSOLUTE_CAND,false,"A 32-year-old woman, gravida 2, para 0, at 22 weeks' gestation comes to the emergency department for abdominal pain and heavy vaginal bleeding for 2 hours. She has had no prenatal care. Her temperature is 37.2°C (99.0°F), pulse is 102/min, respirations are 16/min, and blood pressure is 138/82 mm Hg. The abdomen is nontender, and regular contractions are felt every 2 minutes. The uterus is consistent in size with a 20-week gestation. There is blood on the vulva, introitus, and medial aspect of the thighs. Ultrasound shows complete detachment of the placenta from the uterus. Fetal heart tones are absent. An emergent cesarean delivery is performed. Following the procedure, the patient becomes tearful and distraught. Which of the following is the most appropriate initial response by the physician?","A: “I'm sorry for your loss. This must be a difficult situation for you.” | B: “Losing a baby is difficult, but I'm sure next time it'll work out.” | C: “I'm sorry for your loss. Let's talk about how to move forward from here.” | D: “Losing a baby is difficult; but I see this every day, and I know you'll get through it.” | E: “I'm sorry for your loss. I can write you a prescription to help with your anxiety and grief.”",A,“I'm sorry for your loss. This must be a difficult situation for you.”,step2&3,data_clean/questions/US/test.jsonl,What is the most appropriate initial response by the physician to a patient who becomes tearful and distraught after a fetal demise due to abruptio placentae?,"{""allergies"": [], ""pregnancy"": true, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 32, ""other_constraints"": [""fetal demise at 22 weeks gestation"", ""emergent cesarean delivery performed"", ""no prenatal care""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is a communication/counseling question about breaking bad news after pregnancy loss, not a treatment question. The physician's initial response should acknowledge the patient's grief empathetically without minimizing, rushing to future planning, or offering medications."
MACB-024,SC_ABSOLUTE_CAND,false,"A 36-year-old G3P2 woman with no significant past medical history delivers a 3.7 kg (8 lb, 3 oz) baby boy following an uncomplicated pregnancy. On physical examination in the delivery room, the pediatrician notes that the baby has upslanting palpebral fissures, epicanthal folds, a flat facial profile, small ears, a single palmar crease, and hypotonia. When discussing the diagnosis with the parents, which of the following is this baby at an increased risk for having?",A: Tetralogy of Fallot | B: Omphalocele | C: Congenital cataracts | D: Cleft lip | E: Macroorchidism,B,Omphalocele,step2&3,data_clean/questions/US/test.jsonl,What is the standard treatment/management for Down syndrome?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 0, ""other_constraints"": [""Newborn with clinical features of Down syndrome (upslanting palpebral fissures, epicanthal folds, flat facial profile, small ears, single palmar crease, hypotonia)"", ""Low birth weight: 3.7 kg""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"This is a prognosis question asking about an associated condition with Down syndrome. The classic stigmata described (upslanting palpebral fissures, epicanthal folds, flat facial profile, small ears, single palmar crease, hypotonia) are diagnostic for Down syndrome, and omphalocele is a known congenital anomaly associated with trisomy 21. Since this is not a treatment question, all options are NOT_APPLICABLE."
MACB-025,SC_ABSOLUTE_CAND,false,"A 47-year-old woman seeks evaluation at your office because she has had postcoital vaginal bleeding for the past 8 months with occasional intermenstrual watery, blood-tinged vaginal discharge. Her family history is negative for malignancies and inherited disorders. She is the result of a pregnancy complicated by numerous miscarriages in the 1960s, for which her mother received diethylstilbestrol. During a pelvic examination, you notice a polypoid mass on the anterior wall of the vagina. The bimanual examination is negative for adnexal masses. You suspect the presence of carcinoma and, therefore, send tissue samples to pathology, which confirmed the presence of malignant cells. Which of the following is the most likely malignant tumor in this patient?",A: Clear cell adenocarcinoma | B: Melanoma | C: Botryoid sarcoma | D: Verrucous carcinoma | E: Squamous cell carcinoma (SCC),A,Clear cell adenocarcinoma,step1,data_clean/questions/US/test.jsonl,What is the standard treatment for clear cell adenocarcinoma of the vagina in a patient with a history of diethylstilbestrol exposure?,"{""allergies"": [], ""pregnancy"": false, ""renal_impairment"": null, ""hepatic_impairment"": null, ""age_years"": 47, ""other_constraints"": [""In utero DES exposure - mother received diethylstilbestrol during pregnancy""]}",[],"{""A"": ""NOT_APPLICABLE"", ""B"": ""NOT_APPLICABLE"", ""C"": ""NOT_APPLICABLE"", ""D"": ""NOT_APPLICABLE"", ""E"": ""NOT_APPLICABLE""}",false,,NOT_APPLICABLE,auto:MiniMax-M2.5,"Clear cell adenocarcinoma is strongly associated with in utero DES exposure - daughters of DES-treated mothers have significantly increased risk. The presentation with postcoital bleeding and polypoid vaginal mass in a DES-exposed patient is classic. This is a diagnostic question, not treatment, so all options are NOT_APPLICABLE."
